,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
124,U001,0200706844,WINC corp,2020-04-21 16:50:59.656250000,2020.0,1930732708.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,22644.53,0-15
125,U001,0100043975,JAVA co,2020-03-24 12:43:59.312500000,2020.0,1930586661.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,7212.0,0-15
126,U001,0200769623,WAL-MAR llc,2020-04-08 11:08:07.246093750,2020.0,1930692548.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,15797.23,
127,U001,0200762301,C&S WH in,2020-03-30 20:49:02.218750000,2020.0,1930630515.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAC6,2018.45,0-15
128,U001,0200769623,WAL-MAR foundation,2020-03-22 00:34:02.000000000,2020.0,1930593446.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,14706.98,0-15
129,U001,0200729290,KROGER ,2020-03-23 22:09:00.937500000,2020.0,1930599215.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,115494.14,0-15
130,U001,0200769623,WAL-MAR us,2020-05-12 15:52:22.968750000,2020.0,1930827122.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,1898.9,0-15
131,U001,0200769623,WAL-MAR us,2020-04-23 16:05:18.562500000,2020.0,1930750644.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,37684.36,0-15
132,U001,0200705372,FR corporation,2020-04-01 12:37:08.062500000,2020.0,1930637990.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,19961.05,0-15
133,U001,0200769623,WAL-MAR llc,2020-04-05 19:14:06.380859375,2020.0,1930675431.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,11826.09,
134,U001,0200742791,QUI in,2020-03-29 04:01:58.625000000,2020.0,1930603823.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,24843.48,0-15
135,U001,0200743996,STATER  corporation,2020-04-15 10:15:37.562500000,2020.0,1930718352.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,32224.05,0-15
136,U001,0200769623,WAL-MAR us,2020-04-25 19:43:49.000000000,2020.0,1930752522.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,9937.06,0-15
137,U001,0200759878,SA corporation,2020-04-27 18:25:10.593750000,2020.0,1930752430.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,12417.47,0-15
138,U001,0200762301,C&S WH us,2020-03-20 22:09:50.125000000,2020.0,1930584581.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAC6,4301.57,0-15
139,U001,200769623,WAL-MAR ,2020-05-29 13:05:06.000000000,2020.0,1930885637.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,22549.83,0-15
140,U001,0100043936,PAPA JO foundation,2020-03-26 02:55:36.625000000,2020.0,1930627707.0,2020-03-10 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,NA10,18145.19,0-15
141,U001,0200744019,TARG co,2020-04-25 19:35:30.812500000,2020.0,1930748869.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,97776.0,0-15
142,U001,0200794332,COST ,2020-04-20 06:44:09.781250000,2020.0,1930720706.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAAX,31599.18,0-15
143,U001,0200740393,LABAT ,2020-03-23 23:13:53.031250000,2020.0,1930585380.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,52645.42,0-15
144,U001,0200769623,WAL-MAR systems,2020-04-03 23:25:11.480468750,2020.0,1930671465.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,21113.92,
145,U001,0200762301,C&S WH co,2020-03-13 02:30:41.483398438,2020.0,1930577119.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAC6,137768.6,0-15
146,U001,0200759878,SA in,2020-04-24 18:25:10.593750000,2020.0,1930748365.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,13548.66,0-15
147,U001,0200759878,SA corporation,2020-05-12 18:23:09.546875000,2020.0,1930825574.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,35898.48,0-15
148,U001,0200704858,WAKE llc,2020-04-01 04:35:05.187500000,2020.0,1930655118.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,109248.63,0-15
149,U001,0200762301,C&S WH foundation,2020-04-04 03:47:08.812500000,2020.0,1930654407.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,7465.1,0-15
150,U001,0200803720,DEC corporation,2020-05-04 13:16:01.312500000,2020.0,1930872721.0,2020-05-07 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,4729.18,
151,U001,0200078795,H T H llc,2020-05-23 12:39:00.718750000,2020.0,1930861108.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,1412.26,0-15
152,U001,0200519201,KROGE llc,2020-04-14 11:15:56.437500000,2020.0,1930709582.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,15477.22,0-15
153,U001,0200744019,TARG corp,2020-04-28 08:48:35.500000000,2020.0,1930753198.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,19195.56,0-15
154,U001,0200786288,FAMILY in,2020-04-25 05:58:19.609375000,2020.0,1930759958.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,66230.48,0-15
155,U001,0200418007,AM systems,2020-04-23 10:09:11.062500000,2020.0,1930732102.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,47393.05,0-15
156,U001,0200466603,SMITH'S systems,2020-04-03 06:12:02.835937500,2020.0,1930664246.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,142732.08,0-15
157,CA02,0140106408,WAL-M associates,2020-04-13 03:56:23.125000000,2020.0,2960622798.0,2020-03-23 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,10507.4085,0-15
158,U001,0200762301,C&S WH in,2020-06-02 20:55:48.843750000,2020.0,1930721389.0,2020-04-01 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,7943.13,
159,U001,0200761734,H E BUT associates,2020-03-26 22:59:06.828125000,2020.0,1930632938.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,91756.55,0-15
160,U001,0200769623,WAL-MAR foundation,2020-03-25 09:13:24.343750000,2020.0,1930611981.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,24282.42,0-15
161,U001,0200769623,WAL-MAR llc,2020-05-02 02:14:33.187500000,2020.0,1930793187.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,10903.6,
162,U001,200769623,WAL-MAR us,2020-04-07 23:35:58.982788086,2020.0,1930692727.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,51516.27,
163,U001,0200744019,TARG us,2020-05-09 05:26:25.656250000,2020.0,1930813045.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,5887.21,0-15
164,U001,0200726979,BJ'S  systems,2020-04-02 01:57:48.000000000,2020.0,1930643416.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,14149.02,0-15
165,U001,0200706844,WINC co,2020-04-19 05:07:42.906250000,2020.0,1930760026.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,38905.5,0-15
166,U001,0200418007,AM us,2020-05-16 12:14:08.671875000,2020.0,1930650673.0,2020-03-14 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAGD,1011.24,
167,U001,0200799367,MCL in,2020-04-19 09:21:01.406250000,2020.0,1930720975.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,124605.44,0-15
168,U001,0200772595,SAFEW corporation,2020-04-09 18:35:57.382812500,2020.0,1930705040.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,32039.34,0-15
169,U001,0200759878,SA llc,2020-04-11 17:21:11.574218750,2020.0,1930700242.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,50054.82,0-15
170,U001,CCU013,KRAFT F in,2020-04-10 12:28:48.750000000,2020.0,1930570370.0,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,37209.64,31-45
171,U001,0200726979,BJ'S  in,2020-03-30 02:22:17.625000000,2020.0,1930629390.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,467.72,0-15
172,U001,0200526831,PERISH associates,2020-04-04 00:27:46.132812500,2020.0,1930666168.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,134095.09,0-15
173,U001,0200769623,WAL-MAR llc,2020-05-19 13:31:14.359375000,2020.0,1930845835.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,292.94,0-15
174,U001,0100031704,DELHAIZE corp,2020-05-15 09:17:24.355468750,2020.0,1930844129.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,92271.69,0-15
175,U001,0200769623,WAL-MAR in,2020-03-30 19:31:17.515625000,2020.0,1930662779.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,35023.47,
176,U001,0200020431,DEC systems,2020-03-17 21:08:58.812500000,2020.0,1930599834.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,4551.58,
177,U001,0200726979,BJ'S  ,2020-04-22 02:25:04.000000000,2020.0,1930730591.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,261.84,0-15
178,U001,0200769623,WAL-MAR foundation,2020-03-31 11:30:07.523437500,2020.0,1930652678.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,33837.66,0-15
179,U001,0200729942,SA ,2020-05-03 02:30:23.757812500,2020.0,1930798198.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,11696.53,0-15
180,U001,0200705742,DOT systems,2020-04-30 23:54:58.437500000,2020.0,1930810367.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,8115.04,
181,U001,0200777735,NASH  co,2020-03-29 01:58:08.687500000,2020.0,1930670844.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,152067.79,
182,U001,0200020431,DEC us,2020-03-17 21:08:58.812500000,2020.0,1930617742.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,3117.84,
183,U001,0200769623,WAL-MAR corp,2020-04-23 16:25:59.890625000,2020.0,1930748572.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,1898.2,0-15
184,U001,0200759878,SA systems,2020-04-04 02:04:03.343750000,2020.0,1930655535.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,17060.17,0-15
185,U001,0100004536,BAS ,2020-05-09 17:33:52.687500000,2020.0,1930765834.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,3745.49,0-15
186,U001,0200769623,WAL-MAR corporation,2020-05-28 13:36:42.218750000,2020.0,1930882579.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,9163.34,0-15
187,CA02,0140104409,LOB in,2020-04-09 21:19:56.656250000,2020.0,2960624271.0,2020-03-26 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-28 00:00:00.000000000,CA10,302793.85719999997,0-15
188,U001,0200744019,TARG co,2020-04-06 00:20:30.156250000,2020.0,1930652649.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,1183.45,0-15
189,U001,0200769623,WAL-MAR systems,2020-05-06 21:55:30.937500000,2020.0,1930803693.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,53859.97,
190,CA02,0140104423,METRO  corp,2020-04-13 01:14:23.656250000,2020.0,2960624752.0,2020-04-01 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,58103.16039999999,0-15
191,U001,0200707822,PUBLI foundation,2020-05-03 04:59:34.406250000,2020.0,1930801025.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,61394.52,0-15
192,U001,0200782669,SYGMA systems,2020-03-27 11:09:47.031250000,2020.0,1930617473.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,23298.58,0-15
193,U001,0200705742,DOT corporation,2020-04-14 00:55:51.281250000,2020.0,1930660872.0,2020-03-17 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAAW,4041.99,
194,U001,0200769623,WAL-MAR corp,2020-04-04 17:15:57.052734375,2020.0,1930676006.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,14666.28,
195,U001,0200780383,MEIJ foundation,2020-05-25 13:38:53.343750000,2020.0,1930860645.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,108570.13,0-15
196,U001,0100031704,DELHAIZE trust,2020-06-20 15:53:37.458984375,2020.0,1930796146.0,2020-04-17 00:00:00.000000000,2020-06-21 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAGD,16196.66,
197,U001,0200561861,CO llc,2020-04-29 06:02:38.187500000,2020.0,1930774237.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,23448.25,0-15
198,U001,0200761734,H E BUT systems,2020-04-08 00:58:18.125000000,2020.0,1930701257.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,83095.78,
199,U001,0200769623,WAL-MAR co,2020-04-18 17:09:09.421875000,2020.0,1930724889.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,5801.67,0-15
200,U001,0200769623,WAL-MAR us,2020-04-07 01:21:15.703125000,2020.0,1930677295.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,11515.66,0-15
201,U001,0200900909,SYSCO in,2020-03-28 14:17:22.375000000,2020.0,1930623159.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,42647.01,0-15
202,U001,200726979,BJ'S  corporation,2020-04-04 10:01:19.140625000,2020.0,1930665005.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,810.96,0-15
203,U001,0200769623,WAL-MAR systems,2020-04-12 22:39:34.218750000,2020.0,1930719358.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,24504.26,
204,U001,0200353024,DECA corporation,2020-05-18 00:21:30.843750000,2020.0,1930875691.0,2020-05-08 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,889.08,
205,U001,0200762950,HAR trust,2020-04-04 05:24:58.421875000,2020.0,1930671888.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,173239.52,
206,U001,0200561861,CO us,2020-05-04 01:24:55.750000000,2020.0,1930764482.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,30316.62,0-15
207,U001,0200744019,TARG in,2020-04-03 07:27:07.125000000,2020.0,1930647824.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,17408.37,0-15
208,U001,0200418007,AM foundation,2020-04-02 07:26:18.406250000,2020.0,1930630519.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,840.67,0-15
209,U001,0200762301,C&S WH trust,2020-05-06 18:59:04.341796875,2020.0,1930805217.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAC6,56261.98,
210,U001,0200772670,ASSOCIAT in,2020-04-19 18:40:37.468750000,2020.0,1930723923.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAU5,1655.46,0-15
211,U001,0200769623,WAL-MAR trust,2020-04-03 16:10:47.500000000,2020.0,1930683228.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,41629.12,
212,U001,0200744019,TARG corporation,2020-04-21 18:43:05.718750000,2020.0,1930730322.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,54651.53,0-15
213,U001,0100047382,PETER  corporation,2020-04-05 02:21:34.187500000,2020.0,1930637647.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,17733.56,0-15
214,U001,CCU002,KRFT FDS associates,2020-04-24 18:09:59.625000000,2020.0,1930637979.0,2020-03-13 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAG2,10648.32,0-15
215,U001,200706844,WINC llc,2020-05-18 14:29:10.093750000,2020.0,1930842076.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,38169.79,0-15
216,U001,0200762301,C&S WH ,2020-04-23 01:56:07.281250000,2020.0,1930747271.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAC6,3939.0,0-15
217,U001,CCCA02,KRAFT  associates,2020-04-30 15:47:29.125000000,2020.0,1930662684.0,2020-03-18 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAG2,29972.7,0-15
218,U001,0200769623,WAL-MAR in,2020-04-23 02:17:44.062500000,2020.0,1930751769.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,56076.31,0-15
219,U001,200980828,BEN E associates,2020-05-06 17:30:05.625000000,2020.0,1930838209.0,2020-04-29 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAD1,17770.01,
220,U001,0200744019,TARG ,2020-04-26 04:57:06.093750000,2020.0,1930751781.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,58607.34,0-15
221,U001,0200769623,WAL-MAR corp,2020-04-07 08:57:39.132812500,2020.0,1930688185.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,16674.74,
222,U001,0200769623,WAL-MAR co,2020-05-17 08:58:45.632812500,2020.0,1930843169.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,32553.0,0-15
223,CA02,0140106408,WAL-M us,2020-04-27 22:09:26.625000000,2020.0,2960624581.0,2020-04-07 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,CA10,106755.8444,0-15
224,U001,200769623,WAL-MAR corp,2020-05-28 22:53:27.437500000,2020.0,1930885491.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,52621.77,0-15
225,U001,0200936373,SUPE corporation,2020-05-09 13:44:45.031250000,2020.0,1930809945.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,88919.61,0-15
226,CA02,0140104285,BUY- corp,2020-04-20 16:14:24.406250000,2020.0,2960624684.0,2020-03-29 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-07 00:00:00.000000000,CA10,132048.885,0-15
227,U001,0200152991,JET associates,2020-05-16 10:04:23.000000000,2020.0,1930841854.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,1677.91,0-15
228,U001,0200769623,WAL-MAR systems,2020-05-06 06:59:46.953125000,2020.0,1930819119.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,41628.67,
229,U001,0200762301,C&S WH co,2020-04-22 02:23:20.875000000,2020.0,1930745999.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAC6,6832.47,0-15
230,U001,0200148860,DOLLA llc,2020-03-28 21:46:09.984375000,2020.0,1930637644.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,16764.17,0-15
231,U001,CCU013,KRAFT F associates,2020-05-01 13:13:18.750000000,2020.0,1930681744.0,2020-03-22 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAX2,15259.08,31-45
232,U001,0200752302,KROGER co,2020-04-21 16:39:15.656250000,2020.0,1930733766.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,120098.69,0-15
233,U001,0200797984,PIGGLY corporation,2020-03-21 04:22:26.781250000,2020.0,1930585699.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,89737.26,0-15
234,U001,0200744019,TARG co,2020-05-09 05:30:49.500000000,2020.0,1930800326.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,16874.59,0-15
235,U001,0200726979,BJ'S  co,2020-05-04 22:41:20.875000000,2020.0,1930783750.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,86.77,0-15
236,U001,0100031704,DELHAIZE corp,2020-04-19 12:56:26.210937500,2020.0,1930744311.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,20757.8,
